symbol,ensembl_id
LINC02731,ENSG00000204241
LINC02733,ENSG00000255553
LINC02734,ENSG00000255382
LINC02736,ENSG00000279243
LINC02737,ENSG00000256684
LINC02739,ENSG00000255008
LINC02740,ENSG00000255109
LINC02741,ENSG00000255388
LINC02742,ENSG00000249867
LINC02743,ENSG00000255258
LINC02744,ENSG00000254863
LINC02745,ENSG00000255300
LINC02746,ENSG00000282916
LINC02747,ENSG00000255774
LINC02748,ENSG00000255187
LINC02749,ENSG00000254480
LINC02750,ENSG00000254518
LINC02751,ENSG00000254946
LINC02752,ENSG00000254401
LINC02753,ENSG00000248844
LINC02754,ENSG00000251637
LINC02755,ENSG00000254530
LINC02756,ENSG00000255332
LINC02757,ENSG00000255363
LINC02758,ENSG00000248990
LINC02759,ENSG00000255175
LINC02760,ENSG00000254516
LINC02761,ENSG00000255362
LINC02762,ENSG00000250303
LINC02763,ENSG00000254968
LINC02764,ENSG00000255484
LINC02765,ENSG00000234476
LINC02766,ENSG00000229484
LINC02767,ENSG00000284237
LINC02768,ENSG00000229291
LINC02769,ENSG00000259815
LINC02770,ENSG00000228215
LINC02771,ENSG00000224535
LINC02772,ENSG00000271736
LINC02773,ENSG00000237980
LINC02774,ENSG00000226828
LINC02775,ENSG00000283518
LINC02777,ENSG00000232453
LINC02778,ENSG00000238242
LINC02779,ENSG00000231529
LINC02780,ENSG00000284668
LINC02781,ENSG00000284674
LINC02782,ENSG00000231510
LINC02784,ENSG00000235741
LINC02786,ENSG00000284623
LINC02787,ENSG00000229201
LINC02788,ENSG00000285532
LINC02789,ENSG00000231718
LINC02790,ENSG00000237435
LINC02791,ENSG00000235446
LINC02793,ENSG00000285823
LINC02794,ENSG00000226133
LINC02795,ENSG00000285210
LINC02796,ENSG00000227016
LINC02798,ENSG00000227082
LINC02799,ENSG00000235887
LINC02800,ENSG00000230023
LINC02801,ENSG00000284240
LINC02802,ENSG00000232527
LINC02803,ENSG00000227740
LINC02805,ENSG00000232265
LINC02808,ENSG00000284696
LINC02809,ENSG00000276255
LINC02810,ENSG00000236648
LINC02811,ENSG00000284678
LINC02812,ENSG00000230138
LINC02813,ENSG00000225334
LINC02815,ENSG00000236975
LINC02816,ENSG00000225857
LINC02817,ENSG00000234754
LINC02818,ENSG00000307581
LINC02818,ENSG00000231966
LINC02819,ENSG00000291904
LINC02819,ENSG00000224943
LINC02820,ENSG00000258815
LINC02821,ENSG00000257139
LINC02822,ENSG00000286021
LINC02823,ENSG00000258100
LINC02824,ENSG00000255998
LINC02825,ENSG00000256494
LINC02825,ENSG00000276226
LINC02826,ENSG00000275212
LINC02827,ENSG00000236908
LINC02828,ENSG00000224164
LINC02830,ENSG00000224899
LINC02831,ENSG00000224173
LINC02834,ENSG00000285686
LINC02835,ENSG00000285711
LINC02836,ENSG00000237567
LINC02837,ENSG00000264464
LINC02838,ENSG00000285536
LINC02839,ENSG00000254123
LINC02840,ENSG00000224893
LINC02841,ENSG00000267407
LINC02842,ENSG00000254119
LINC02843,ENSG00000228189
LINC02844,ENSG00000253679
LINC02845,ENSG00000253644
LINC02846,ENSG00000260193
LINC02847,ENSG00000253702
LINC02848,ENSG00000226581
LINC02849,ENSG00000285768
LINC02850,ENSG00000236436
LINC02851,ENSG00000236924
LINC02852,ENSG00000285866
LINC02853,ENSG00000259245
LINC02854,ENSG00000238131
LINC02855,ENSG00000254209
LINC02856,ENSG00000285594
LINC02857,ENSG00000230852
LINC02858,ENSG00000285869
LINC02860,ENSG00000222004
LINC02862,ENSG00000237571
LINC02863,ENSG00000238160
LINC02864,ENSG00000263711
LINC02865,ENSG00000229922
LINC02866,ENSG00000253665
LINC02868,ENSG00000203864
LINC02869,ENSG00000228208
LINC02870,ENSG00000180066
LINC02871,ENSG00000125899
LINC02872,ENSG00000204446
LINC02873,ENSG00000175728
LINC02874,ENSG00000257137
LINC02875,ENSG00000187013
LINC02877,ENSG00000237787
LINC02878,ENSG00000277126
LINC02878,ENSG00000181097
LINC02880,ENSG00000175967
LINC02881,ENSG00000277288
LINC02882,ENSG00000251138
LINC02883,ENSG00000259416
LINC02884,ENSG00000231246
LINC02885,ENSG00000286592
LINC02886,ENSG00000253712
LINC02887,ENSG00000282235
LINC02887,ENSG00000280279
LINC02888,ENSG00000236318
LINC02889,ENSG00000236039
LINC02890,ENSG00000260905
LINC02891,ENSG00000249923
LINC02893,ENSG00000269994
LINC02894,ENSG00000261437
LINC02895,ENSG00000259380
LINC02896,ENSG00000259215
LINC02897,ENSG00000221953
LINC02898,ENSG00000205086
LINC02899,ENSG00000248874
LINC02900,ENSG00000249647
LINC02901,ENSG00000203711
LINC02902,ENSG00000221845
LINC02903,ENSG00000205174
LINC02906,ENSG00000279847
LINC02907,ENSG00000178243
LINC02908,ENSG00000180539
LINC02909,ENSG00000226397
LINC02912,ENSG00000280055
LINC02914,ENSG00000176605
LINC02915,ENSG00000175746
LINC02916,ENSG00000230555
LINC02917,ENSG00000239941
LINC02920,ENSG00000236471
LINC02924,ENSG00000232874
LINC02925,ENSG00000234869
LINC02926,ENSG00000230310
LINC02928,ENSG00000273257
LINC02930,ENSG00000274461
LINC02932,ENSG00000243144
LINC02933,ENSG00000266289
LINC02935,ENSG00000225292
LINC02936,ENSG00000227359
LINC02938,ENSG00000230731
LINC02939,ENSG00000235159
LINC02940,ENSG00000235888
LINC02941,ENSG00000236013
LINC02942,ENSG00000237074
LINC02945,ENSG00000249815
LINC02947,ENSG00000253140
LINC02951,ENSG00000255503
LINC02954,ENSG00000256733
LINC02955,ENSG00000256995
LINC02957,ENSG00000260454
LINC02958,ENSG00000265752
LINC02960,ENSG00000275198
LINC02961,ENSG00000279261
LINC02963,ENSG00000255652
LINC02964,ENSG00000286122
LINC02965,ENSG00000269086
LINC02966,ENSG00000234997
LINC02967,ENSG00000274173
LINC02968,ENSG00000223511
LINC02968,ENSG00000310540
LINC02970,ENSG00000273812
LINC02971,ENSG00000237520
LINC02972,ENSG00000249790
LINC02973,ENSG00000272002
LINC02974,ENSG00000266288
LINC02975,ENSG00000224307
LINC02976,ENSG00000231113
LINC02977,ENSG00000259953
LINC02978,ENSG00000291710
LINC02978,ENSG00000265743
LINC02979,ENSG00000267480
LINC02980,ENSG00000272462
LINC02981,ENSG00000214870
LINC02983,ENSG00000234432
LINC02984,ENSG00000237807
LINC02985,ENSG00000280651
LINC02985,ENSG00000256546
LINC02986,ENSG00000260317
LINC02987,ENSG00000267575
LINC02988,ENSG00000285554
LINC02989,ENSG00000255400
LINC02993,ENSG00000287115
LINC02994,ENSG00000250546
LINC02995,ENSG00000253955
LINC02997,ENSG00000249364
LINC02999,ENSG00000250564
LINC03002,ENSG00000232310
LINC03004,ENSG00000230533
LINC03007,ENSG00000223561
LINC03008,ENSG00000229196
LINC03011,ENSG00000237310
LINC03012,ENSG00000226770
LINC03013,ENSG00000227544
LINC03016,ENSG00000230825
LINC03017,ENSG00000235139
LINC03018,ENSG00000254139
LINC03020,ENSG00000253967
LINC03031,ENSG00000254584
LINC03033,ENSG00000232774
LINC03040,ENSG00000181577
LINC03041,ENSG00000205549
LINC03042,ENSG00000196166
LINC03043,ENSG00000275356
LINC03046,ENSG00000224817
LINC03047,ENSG00000253633
LINC03050,ENSG00000235725
LINC03053,ENSG00000223486
LINC03054,ENSG00000253455
LINC03058,ENSG00000258810
LINC03059,ENSG00000258592
LINC03060,ENSG00000273297
LINC03064,ENSG00000260963
LINC03065,ENSG00000276524
LINC03067,ENSG00000271119
LINC03068,ENSG00000234311
LINC03070,ENSG00000236120
LINC03071,ENSG00000254080
LINC03072,ENSG00000273270
LINC03073,ENSG00000273084
LINC03077,ENSG00000281566
LINC03078,ENSG00000231412
LINC03079,ENSG00000276923
LINC03080,ENSG00000259341
LINC03083,ENSG00000234104
LINC03085,ENSG00000276030
LINC03088,ENSG00000257883
LINC03089,ENSG00000237590
LINCADL,ENSG00000287148
LINCMD1,ENSG00000225613
LINGO1,ENSG00000169783
LINGO1-AS1,ENSG00000259666
LINGO1-AS2,ENSG00000259281
LINGO2,ENSG00000174482
LINGO3,ENSG00000220008
LINGO4,ENSG00000213171
LINS1,ENSG00000140471
LIPA,ENSG00000107798
LIPC,ENSG00000166035
LIPC-AS1,ENSG00000259293
LIPE,ENSG00000079435
LIPE-AS1,ENSG00000213904
LIPF,ENSG00000182333
LIPG,ENSG00000101670
LIPH,ENSG00000163898
LIPI,ENSG00000188992
LIPJ,ENSG00000204022
LIPK,ENSG00000204021
LIPM,ENSG00000173239
LIPN,ENSG00000204020
LIPT1,ENSG00000144182
LIPT2,ENSG00000175536
LIPT2-AS1,ENSG00000254837
LITAF,ENSG00000189067
LITAFD,ENSG00000283516
LIVAR,ENSG00000266304
LIX1,ENSG00000145721
LIX1-AS1,ENSG00000251513
LIX1L,ENSG00000271601
LIX1L-AS1,ENSG00000234222
LKAAEAR1,ENSG00000171695
LLGL1,ENSG00000131899
LLGL2,ENSG00000073350
LLPH,ENSG00000139233
LLPH-DT,ENSG00000239335
LMAN1,ENSG00000074695
LMAN1L,ENSG00000140506
LMAN2,ENSG00000169223
LMAN2L,ENSG00000114988
LMBR1,ENSG00000105983
LMBR1L,ENSG00000139636
LMBRD1,ENSG00000168216
LMBRD2,ENSG00000164187
LMCD1,ENSG00000071282
LMF1,ENSG00000103227
LMF1-AS1,ENSG00000260439
LMF2,ENSG00000100258
LMLN,ENSG00000185621
LMLN-AS1,ENSG00000232832
LMNA,ENSG00000160789
LMNB1,ENSG00000113368
LMNB1-DT,ENSG00000251072
LMNB2,ENSG00000176619
LMNTD1,ENSG00000152936
LMO1,ENSG00000166407
LMO2,ENSG00000135363
LMO3,ENSG00000048540
LMO4,ENSG00000143013
LMO7,ENSG00000136153
LMO7-AS1,ENSG00000261105
LMO7DN,ENSG00000178734
LMOD1,ENSG00000163431
LMOD2,ENSG00000170807
LMOD3,ENSG00000163380
LMTK2,ENSG00000164715
LMTK3,ENSG00000142235
LMX1A,ENSG00000162761
LMX1A-AS1,ENSG00000238022
LMX1A-AS2,ENSG00000224702
LMX1B,ENSG00000136944
LMX1B-DT,ENSG00000224842
LNC-LBCS,ENSG00000228412
LNCARSR,ENSG00000233086
LNCATV,ENSG00000238005
LNCBRM,ENSG00000249436
LNCDAT,ENSG00000288638
LNCNEF,ENSG00000237396
LNCOC1,ENSG00000253741
LNCOG,ENSG00000257219
LNCPRESS1,ENSG00000232301
LNCPRESS2,ENSG00000249152
LNCRI,ENSG00000205971
LNCRNA-IUR,ENSG00000245552
LNCSRLR,ENSG00000240032
LNCTAM34A,ENSG00000234546
LNMICC,ENSG00000254027
LNP1,ENSG00000206535
LNPEP,ENSG00000113441
LNPK,ENSG00000144320
LNX1,ENSG00000072201
LNX1-AS1,ENSG00000250930
LNX1-AS2,ENSG00000248494
LNX2,ENSG00000139517
LONP1,ENSG00000196365
LONP2,ENSG00000102910
LONRF2,ENSG00000170500
LONRF3,ENSG00000175556
LORICRIN,ENSG00000203782
LOX,ENSG00000113083
LOXHD1,ENSG00000167210
LOXL1,ENSG00000129038
LOXL1-AS1,ENSG00000261801
LOXL2,ENSG00000134013
LOXL2-AS1,ENSG00000253837
LOXL3,ENSG00000115318
LOXL4,ENSG00000138131
LPA,ENSG00000198670
LPAR1,ENSG00000198121
LPAR2,ENSG00000064547
LPAR3,ENSG00000171517
LPAR4,ENSG00000147145
LPAR5,ENSG00000184574
LPAR6,ENSG00000139679
LPCAT2,ENSG00000087253
LPCAT3,ENSG00000111684
LPGAT1,ENSG00000123684
LPGAT1-AS1,ENSG00000229258
LPIN1,ENSG00000134324
LPIN2,ENSG00000101577
LPIN3,ENSG00000132793
LPL,ENSG00000175445
LPO,ENSG00000167419
LPP,ENSG00000145012
LPP-AS1,ENSG00000224563
LPP-AS2,ENSG00000270959
LPXN,ENSG00000110031
LRAT,ENSG00000121207
LRATD1,ENSG00000162981
LRATD2,ENSG00000168672
LRBA,ENSG00000198589
LRCH1,ENSG00000136141
LRCH2,ENSG00000130224
LRCH3,ENSG00000186001
LRCH4,ENSG00000077454
LRCOL1,ENSG00000204583
LRFN2,ENSG00000156564
LRFN3,ENSG00000126243
LRFN4,ENSG00000173621
LRFN5,ENSG00000165379
LRFN5-DT,ENSG00000258636
LRG1,ENSG00000171236
LRGUK,ENSG00000155530
LRIF1,ENSG00000121931
LRIG1,ENSG00000144749
LRIG2,ENSG00000198799
LRIG2-DT,ENSG00000238198
LRIG3,ENSG00000139263
LRIG3-DT,ENSG00000262592
LRIG3-DT,ENSG00000257443
LRIT1,ENSG00000148602
LRIT2,ENSG00000204033
LRIT3,ENSG00000183423
LRMDA,ENSG00000148655
LRP1,ENSG00000123384
LRP1-AS,ENSG00000259125
LRP1B,ENSG00000168702
LRP2,ENSG00000081479
LRP2BP,ENSG00000109771
LRP3,ENSG00000130881
LRP4,ENSG00000134569
LRP4-AS1,ENSG00000247675
LRP5,ENSG00000162337
LRP8,ENSG00000157193
LRP8-DT,ENSG00000225675
LRP10,ENSG00000197324
LRP11,ENSG00000120256
LRP12,ENSG00000147650
LRPAP1,ENSG00000163956
LRPPRC,ENSG00000138095
LRR1,ENSG00000165501
LRRC1,ENSG00000137269
LRRC2,ENSG00000163827
LRRC2-AS1,ENSG00000268324
LRRC3,ENSG00000160233
LRRC3-DT,ENSG00000229356
LRRC3B,ENSG00000179796
LRRC3C,ENSG00000204913
LRRC4,ENSG00000128594
LRRC4B,ENSG00000131409
LRRC4C,ENSG00000148948
LRRC7,ENSG00000033122
LRRC7-AS1,ENSG00000237919
LRRC8A,ENSG00000136802
LRRC8B,ENSG00000197147
LRRC8C,ENSG00000171488
LRRC8C-DT,ENSG00000231999
LRRC8D,ENSG00000171492
LRRC8D-DT,ENSG00000272931
LRRC8E,ENSG00000171017
LRRC9,ENSG00000131951
LRRC10,ENSG00000198812
LRRC10B,ENSG00000204950
LRRC14,ENSG00000160959
LRRC14B,ENSG00000185028
LRRC15,ENSG00000172061
LRRC17,ENSG00000128606
LRRC18,ENSG00000165383
LRRC19,ENSG00000184434
LRRC20,ENSG00000172731
LRRC23,ENSG00000010626
LRRC24,ENSG00000254402
LRRC25,ENSG00000175489
LRRC26,ENSG00000184709
LRRC27,ENSG00000148814
LRRC28,ENSG00000168904
LRRC30,ENSG00000206422
LRRC31,ENSG00000114248
LRRC32,ENSG00000137507
LRRC34,ENSG00000171757
LRRC36,ENSG00000159708
LRRC37B,ENSG00000185158
LRRC38,ENSG00000162494
LRRC39,ENSG00000122477
LRRC40,ENSG00000066557
LRRC41,ENSG00000132128
LRRC42,ENSG00000116212
LRRC43,ENSG00000158113
LRRC45,ENSG00000169683
LRRC46,ENSG00000141294
LRRC47,ENSG00000130764
LRRC49,ENSG00000137821
LRRC51,ENSG00000184154
LRRC52,ENSG00000162763
LRRC52-AS1,ENSG00000237463
LRRC53,ENSG00000162621
LRRC55,ENSG00000183908
LRRC57,ENSG00000180979
LRRC58,ENSG00000163428
LRRC59,ENSG00000108829
LRRC61,ENSG00000127399
LRRC63,ENSG00000173988
LRRC66,ENSG00000188993
LRRC69,ENSG00000214954
LRRC70,ENSG00000186105
LRRC71,ENSG00000160838
LRRC72,ENSG00000205858
LRRC73,ENSG00000204052
LRRC74A,ENSG00000100565
LRRC74B,ENSG00000187905
LRRC75A,ENSG00000181350
LRRC75B,ENSG00000178026
LRRCC1,ENSG00000133739
LRRD1,ENSG00000240720
LRRFIP1,ENSG00000124831
LRRFIP2,ENSG00000093167
LRRIQ1,ENSG00000133640
LRRIQ3,ENSG00000162620
LRRIQ4,ENSG00000188306
LRRK1,ENSG00000154237
LRRK2,ENSG00000188906
LRRN1,ENSG00000175928
LRRN2,ENSG00000170382
LRRN3,ENSG00000173114
LRRN4,ENSG00000125872
LRRN4CL,ENSG00000177363
LRRTM1,ENSG00000162951
LRRTM2,ENSG00000146006
LRRTM3,ENSG00000198739
LRRTM4,ENSG00000176204
LRRTM4-AS1,ENSG00000234653
LRSAM1,ENSG00000148356
LRTM1,ENSG00000144771
LRTOMT,ENSG00000284922
LRWD1,ENSG00000161036
LSAMP,ENSG00000185565
LSAMP-AS1,ENSG00000240922
LSG1,ENSG00000041802
LSINCT5,ENSG00000281560
LSM1,ENSG00000175324
LSM3,ENSG00000170860
LSM4,ENSG00000130520
LSM5,ENSG00000106355
LSM6,ENSG00000164167
LSM7,ENSG00000130332
LSM8,ENSG00000128534
LSM10,ENSG00000181817
LSM11,ENSG00000155858
LSM12,ENSG00000161654
LSM14B,ENSG00000149657
LSMEM1,ENSG00000181016
LSMEM2,ENSG00000179564
LSR,ENSG00000105699
LTA4H,ENSG00000111144
LTBP1,ENSG00000049323
LTBP2,ENSG00000119681
LTBP3,ENSG00000168056
LTBP4,ENSG00000090006
LTBR,ENSG00000111321
LTF,ENSG00000012223
LTK,ENSG00000062524
LTO1,ENSG00000149716
LTV1,ENSG00000135521
LUADT1,ENSG00000196634
LUARIS,ENSG00000231638
LUC7L,ENSG00000007392
LUC7L2,ENSG00000146963
LUC7L3,ENSG00000108848
LUCAT1,ENSG00000248323
LUM,ENSG00000139329
LUNAR1,ENSG00000278090
LURAP1,ENSG00000171357
LURAP1L,ENSG00000153714
LURAP1L-AS1,ENSG00000235448
LUZP1,ENSG00000169641
LUZP2,ENSG00000187398
LUZP4,ENSG00000102021
LVRN,ENSG00000172901
LXN,ENSG00000079257
LY6D,ENSG00000167656
LY6E-DT,ENSG00000247317
LY6E-DT,ENSG00000282681
LY6K,ENSG00000160886
LY9,ENSG00000122224
LY75,ENSG00000054219
LY75-CD302,ENSG00000248672
LY86,ENSG00000112799
LY86-AS1,ENSG00000216863
LY96,ENSG00000154589
LYAR,ENSG00000145220
LYG1,ENSG00000144214
LYG2,ENSG00000185674
LYL1,ENSG00000104903
LYN,ENSG00000254087
LYNX1,ENSG00000180155
LYNX1-SLURP2,ENSG00000284505
LYPD1,ENSG00000150551
LYPD2,ENSG00000197353
LYPD3,ENSG00000124466
LYPD4,ENSG00000273111
LYPD5,ENSG00000159871
LYPD6,ENSG00000187123
LYPD6B,ENSG00000150556
LYPD8,ENSG00000259823
LYPLA1,ENSG00000120992
LYPLA2,ENSG00000011009
LYPLAL1,ENSG00000143353
LYPLAL1-AS1,ENSG00000228536
LYPLAL1-DT,ENSG00000228063
LYRM1,ENSG00000102897
LYRM2,ENSG00000083099
LYRM4,ENSG00000214113
LYRM4-AS1,ENSG00000272142
LYRM7,ENSG00000186687
LYRM9,ENSG00000232859
LYSMD1,ENSG00000163155
LYSMD2,ENSG00000140280
LYSMD3,ENSG00000176018
LYSMD4,ENSG00000183060
LYST,ENSG00000143669
LYVE1,ENSG00000133800
LYZ,ENSG00000090382
LYZL1,ENSG00000120563
LYZL2,ENSG00000151033
LYZL4,ENSG00000157093
LZIC,ENSG00000162441
LZTFL1,ENSG00000163818
LZTR1,ENSG00000099949
LZTS1,ENSG00000061337
LZTS1-AS1,ENSG00000253733
LZTS2,ENSG00000107816
LZTS3,ENSG00000088899
M1AP,ENSG00000159374
M6PR,ENSG00000003056
MAB21L1,ENSG00000180660
MAB21L2,ENSG00000181541
MAB21L3,ENSG00000173212
MAB21L4,ENSG00000172478
MACC1,ENSG00000183742
MACC1-AS1,ENSG00000228598
MACF1,ENSG00000127603
MACIR,ENSG00000181751
MACO1,ENSG00000204178
MACORIS,ENSG00000237797
MACROD1,ENSG00000133315
MACROD2,ENSG00000172264
MACROD2-AS1,ENSG00000235914
MACROD2-IT1,ENSG00000227927
MACROH2A1,ENSG00000113648
MACROH2A2,ENSG00000099284
MAD1L1,ENSG00000002822
MAD2L1,ENSG00000164109
MAD2L1-DT,ENSG00000281122
MAD2L1-DT,ENSG00000250938
MAD2L1BP,ENSG00000124688
MAD2L2,ENSG00000116670
MADCAM1,ENSG00000099866
MADCAM1-AS1,ENSG00000266933
MADD,ENSG00000110514
MADD-AS1,ENSG00000256746
MAEA,ENSG00000090316
MAEL,ENSG00000143194
MAF,ENSG00000178573
MAF1,ENSG00000179632
MAFA,ENSG00000182759
MAFA-AS1,ENSG00000254338
MAFB,ENSG00000204103
MAFF,ENSG00000185022
MAFG,ENSG00000197063
MAFG-AS1,ENSG00000264769
MAFK,ENSG00000198517
MAFTRR,ENSG00000261390
MAG,ENSG00000105695
MAGEA1,ENSG00000198681
MAGEA2,ENSG00000268606
MAGEA4,ENSG00000147381
MAGEA4-AS1,ENSG00000229967
MAGEA6-DT,ENSG00000286051
MAGEA8,ENSG00000156009
MAGEA8-AS1,ENSG00000230899
MAGEA9,ENSG00000123584
MAGEA9B,ENSG00000267978
MAGEA10,ENSG00000124260
MAGEA11,ENSG00000185247
MAGEB1,ENSG00000214107
MAGEB2,ENSG00000099399
MAGEB3,ENSG00000198798
MAGEB4,ENSG00000120289
MAGEB5,ENSG00000188408
MAGEB6,ENSG00000176746
MAGEB6B,ENSG00000232030
MAGEB10,ENSG00000177689
MAGEB16,ENSG00000189023
MAGEB17,ENSG00000182798
MAGEB18,ENSG00000176774
MAGEC1,ENSG00000155495
MAGEC2,ENSG00000046774
MAGEC3,ENSG00000165509
MAGED1,ENSG00000179222
MAGED2,ENSG00000102316
MAGED4,ENSG00000154545
MAGED4B,ENSG00000187243
MAGEE1,ENSG00000198934
MAGEE2,ENSG00000186675
MAGEF1,ENSG00000177383
MAGEH1,ENSG00000187601
MAGI1,ENSG00000151276
MAGI1-AS1,ENSG00000240175
MAGI1-IT1,ENSG00000272610
MAGI2,ENSG00000187391
MAGI2-AS1,ENSG00000251276
MAGI2-AS2,ENSG00000226978
MAGI2-AS3,ENSG00000234456
MAGI3,ENSG00000081026
MAGOH,ENSG00000162385
MAGOH-DT,ENSG00000226754
MAGOHB,ENSG00000111196
MAGT1,ENSG00000102158
MAILR,ENSG00000253320
MAIP1,ENSG00000162972
MAJIN,ENSG00000168070
MAK,ENSG00000111837
MAK16,ENSG00000198042
MAL,ENSG00000172005
MAL2,ENSG00000147676
MAL2-AS1,ENSG00000253972
MALAT1,ENSG00000251562
MALL,ENSG00000144063
MALRD1,ENSG00000204740
MALSU1,ENSG00000156928
MALT1,ENSG00000172175
MALT1-AS1,ENSG00000267226
MAMDC2-AS1,ENSG00000277409
MAMDC2-AS1,ENSG00000204706
MAMDC4,ENSG00000177943
MAML2,ENSG00000184384
MAML3,ENSG00000196782
MAMLD1,ENSG00000013619
MAMSTR,ENSG00000176909
MAN1A1,ENSG00000111885
MAN1A2,ENSG00000198162
MAN1B1,ENSG00000177239
MAN1B1-DT,ENSG00000268996
MAN1C1,ENSG00000117643
MAN2A1,ENSG00000112893
MAN2A1-DT,ENSG00000271849
MAN2A2,ENSG00000196547
MAN2B1,ENSG00000104774
MAN2B2,ENSG00000013288
MAN2C1,ENSG00000140400
MANBA,ENSG00000109323
MANCR,ENSG00000231298
MANEA,ENSG00000172469
MANEA-DT,ENSG00000261366
MANEAL,ENSG00000185090
MANF,ENSG00000145050
MANSC4,ENSG00000205693
MAOA,ENSG00000189221
MAOB,ENSG00000069535
MAP1A,ENSG00000166963
MAP1B,ENSG00000131711
MAP1LC3A,ENSG00000101460
MAP1LC3B,ENSG00000140941
MAP1LC3B2,ENSG00000258102
MAP1LC3C,ENSG00000197769
MAP1S,ENSG00000130479
MAP2,ENSG00000078018
MAP2K1,ENSG00000169032
MAP2K2,ENSG00000126934
MAP2K3,ENSG00000034152
MAP2K4,ENSG00000065559
MAP2K5,ENSG00000137764
MAP2K5-DT,ENSG00000270964
MAP2K6,ENSG00000108984
MAP2K7,ENSG00000076984
MAP3K1,ENSG00000095015
MAP3K2,ENSG00000169967
MAP3K2-DT,ENSG00000236682
MAP3K3,ENSG00000198909
MAP3K4,ENSG00000085511
MAP3K4-AS1,ENSG00000272841
MAP3K5,ENSG00000197442
MAP3K5-AS1,ENSG00000234263
MAP3K5-AS2,ENSG00000286646
MAP3K6,ENSG00000142733
MAP3K7,ENSG00000135341
MAP3K8,ENSG00000107968
MAP3K9,ENSG00000006432
MAP3K9-DT,ENSG00000259153
MAP3K10,ENSG00000130758
MAP3K11,ENSG00000173327
MAP3K12,ENSG00000139625
MAP3K13,ENSG00000073803
MAP3K14-AS1,ENSG00000267278
MAP3K15,ENSG00000180815
MAP3K19,ENSG00000176601
MAP3K20,ENSG00000091436
MAP3K20-AS1,ENSG00000238133
MAP3K21,ENSG00000143674
MAP4,ENSG00000047849
MAP4K1,ENSG00000104814
MAP4K2,ENSG00000168067
MAP4K3,ENSG00000011566
MAP4K3-DT,ENSG00000231312
MAP4K4,ENSG00000071054
MAP4K5,ENSG00000012983
MAP6,ENSG00000171533
MAP6D1,ENSG00000180834
MAP7,ENSG00000135525
MAP7-AS1,ENSG00000272189
MAP7D1,ENSG00000116871
MAP7D2,ENSG00000184368
MAP7D3,ENSG00000129680
MAP9,ENSG00000164114
MAP9-AS1,ENSG00000250910
MAP10,ENSG00000212916
MAPK1,ENSG00000100030
MAPK1IP1L,ENSG00000168175
MAPK3,ENSG00000102882
MAPK6,ENSG00000069956
MAPK6-DT,ENSG00000259438
MAPK7,ENSG00000166484
MAPK8,ENSG00000107643
MAPK8IP1,ENSG00000121653
MAPK8IP2,ENSG00000008735
MAPK8IP3,ENSG00000138834
MAPK8IP3-AS1,ENSG00000261399
MAPK9,ENSG00000050748
MAPK10,ENSG00000109339
MAPK10-AS1,ENSG00000250062
MAPK11,ENSG00000185386
MAPK12,ENSG00000188130
MAPK13,ENSG00000156711
MAPK14,ENSG00000112062
MAPKAP1,ENSG00000119487
MAPKAPK2,ENSG00000162889
MAPKAPK3,ENSG00000114738
MAPKAPK5,ENSG00000089022
MAPKAPK5-AS1,ENSG00000234608
MAPKBP1,ENSG00000137802
MAPRE1,ENSG00000101367
MAPRE2,ENSG00000166974
MAPRE3,ENSG00000084764
MAPRE3-AS1,ENSG00000205500
MAPT-AS1,ENSG00000264589
MAPT-AS1,ENSG00000281578
MAPT-AS1,ENSG00000282067
MARCHF1,ENSG00000145416
MARCHF2,ENSG00000099785
MARCHF3,ENSG00000173926
MARCHF4,ENSG00000144583
MARCHF5,ENSG00000198060
MARCHF6,ENSG00000145495
MARCHF6-DT,ENSG00000259802
MARCHF7,ENSG00000136536
MARCHF9,ENSG00000139266
MARCHF10,ENSG00000173838
MARCHF10-DT,ENSG00000265000
MARCHF11,ENSG00000183654
MARCHF11-AS1,ENSG00000250981
MARCHF11-DT,ENSG00000250448
MARCKS,ENSG00000277443
MARCKSL1,ENSG00000175130
MARCO,ENSG00000019169
MARCOL,ENSG00000248109
MARK1,ENSG00000116141
MARK2,ENSG00000072518
MARK3,ENSG00000075413
MARK4,ENSG00000007047
MARS1,ENSG00000166986
MARS2,ENSG00000247626
MARVELD1,ENSG00000155254
